0.005,0.020207405,-0.012385428,0.0036824942,0.004,0.0012969971,-0.0045166016,0.0017089844
0.014,0.04338169,-0.008497596,-0.022057652,0.013,0.0012969971,-0.002380371,0.0017089844
0.024,0.01436615,-0.018966615,-0.0014715195,0.024,0.0034179688,-0.002380371,6.4086914E-4
0.038,-0.034199715,-0.018838823,0.0128827095,0.039,0.0023498535,-0.002380371,-0.0014953613
0.044,-0.036042213,-0.0010336041,-0.016536117,0.043,0.0012969971,-0.002380371,-0.0014953613
0.053,-0.019137383,0.036388397,0.0069464445,0.054,0.0012969971,-0.008773804,-0.0025634766
0.063,0.0032434464,0.040139318,0.008192062,0.064,2.2888184E-4,-0.014099121,-0.003616333
0.073,0.041692734,0.028384805,-0.013926983,0.073,0.0012969971,-0.016235352,-0.0046844482
0.082,0.07126427,0.014486909,-0.03686738,0.083,0.0012969971,-0.016235352,-0.0046844482
0.093,0.045150757,0.029175937,-0.042378545,0.093,0.0012969971,-0.009841919,-0.003616333
0.103,0.041968346,0.016651928,-0.01551199,0.103,-0.0040283203,-0.002380371,-0.003616333
0.112,0.017745018,0.041915655,-0.017852426,0.113,-0.0050964355,0.0029449463,-0.0046844482
0.123,-0.011872292,0.060815573,-0.0053908825,0.122,-0.0019073486,0.008270264,-0.0046844482
0.132,-0.007975578,0.031111121,-0.015708923,0.133,-8.392334E-4,0.010406494,-0.0046844482
0.15,0.012414932,0.01366663,-0.060515523,0.149,-8.392334E-4,0.015731812,-0.0046844482
0.153,0.031378746,-0.0021987557,-0.056613564,0.152,-8.392334E-4,0.018920898,-0.003616333
0.162,0.0053167343,-0.015528262,-0.04592836,0.162,-0.0019073486,0.021057129,-0.0046844482
0.172,0.0092020035,-0.028757334,-0.038277745,0.172,-8.392334E-4,0.026382446,-0.0057525635
0.181,-0.0022678375,0.003202498,0.011722088,0.182,-0.0019073486,0.025314331,-0.003616333
0.192,0.0016317368,0.012304664,0.06620157,0.191,2.2888184E-4,0.018920898,-0.0025634766
0.201,0.023002625,0.046089053,0.02745819,0.202,0.005554199,0.011459351,-4.272461E-4
0.211,0.036914825,0.05431038,-0.012930751,0.212,0.009811401,0.010406494,-0.0025634766
0.221,0.03540325,0.02373445,-0.020116925,0.221,0.010879517,0.014663696,-4.272461E-4
0.231,0.024541855,0.017258465,-0.032097936,0.231,0.013015747,0.016799927,6.4086914E-4
0.241,0.007996559,-0.02066964,-0.05682814,0.241,0.013015747,0.016799927,0.0027618408
0.258,-0.003566742,-0.020221055,-0.059973598,0.258,0.0140686035,0.016799927,0.003829956
0.261,-0.011425018,-0.029346645,-0.026474357,0.26,0.016204834,0.015731812,0.0027618408
0.271,0.0067329407,-0.02412337,-0.044082284,0.27,0.018341064,0.014663696,0.003829956
0.28,-0.0060510635,0.011705279,-0.004681587,0.281,0.01939392,0.012527466,0.0048980713
0.291,0.0048704147,0.0068012476,0.016592383,0.29,0.01939392,0.010406494,0.003829956
0.3,0.028481483,0.041785955,0.01545918,0.301,0.020462036,0.0072021484,0.0017089844
0.31,0.021029472,0.06670827,-0.02773869,0.31,0.022598267,0.0040130615,0.0017089844
0.32,0.031365395,0.08397293,-0.058554053,0.319,0.022598267,0.0050811768,-4.272461E-4
0.33,0.016856194,0.0809983,-0.08667326,0.33,0.018341064,0.0072021484,-4.272461E-4
0.339,0.002614975,0.04516411,-0.058006525,0.34,0.016204834,0.009338379,-4.272461E-4
0.35,-0.017175674,0.040537357,-0.04317355,0.349,0.016204834,0.013595581,-4.272461E-4
0.359,-0.011885643,0.027650952,-0.032419562,0.36,0.015136719,0.016799927,-0.0014953613
0.371,0.0015192032,0.018539786,0.014892817,0.372,0.008743286,0.014663696,-0.0025634766
0.379,0.006362915,0.0319708,-0.008690596,0.379,0.0076904297,0.009338379,-0.0025634766
0.389,-0.0053577423,0.04977393,-0.045997143,0.389,0.0076904297,0.009338379,-0.003616333
0.399,-0.015782356,0.024823248,-0.019977927,0.399,0.0066223145,0.006134033,-0.0046844482
0.412,-0.020171165,0.02975452,0.013980389,0.411,0.004486084,0.0050811768,-0.0046844482
0.418,-0.012732506,0.026610255,0.012258887,0.419,0.0023498535,0.0029449463,-0.0025634766
0.429,-0.026597977,0.030585527,0.01988566,0.428,0.0023498535,0.0040130615,-0.0025634766
0.439,0.002163887,0.03222239,0.005021572,0.438,0.0034179688,0.0040130615,-0.0014953613
0.448,9.441376E-4,-0.0028039217,0.024873853,0.448,2.2888184E-4,8.087158E-4,-0.003616333
0.461,0.005551338,-0.025461555,-0.0012024641,0.461,-8.392334E-4,-0.002380371,-0.003616333
0.468,-0.013453484,0.0028399825,-0.022122264,0.468,-0.0040283203,-0.002380371,-0.0046844482
0.483,0.0031843185,0.0141810775,-0.0039354563,0.484,-0.0040283203,-0.0013122559,-0.0046844482
0.488,-0.010993004,0.0020100474,0.030218482,0.488,-0.0040283203,8.087158E-4,-0.0025634766
0.498,-0.007296562,0.012357891,0.034404278,0.497,-0.007232666,8.087158E-4,-0.003616333
0.515,0.0069055557,0.027285397,0.038741946,0.515,-0.0093688965,-0.0013122559,-0.003616333
0.518,-0.007396698,0.004247844,0.021803856,0.518,-0.007232666,-0.0013122559,-0.003616333
0.527,-0.016705513,0.02295345,0.032131433,0.527,-0.0093688965,-2.593994E-4,-0.0025634766
0.537,-0.0023202896,-0.010584652,0.017447948,0.537,-0.008300781,8.087158E-4,-0.003616333
0.547,0.011880875,-0.0047177672,0.0028175116,0.547,-0.008300781,0.0029449463,-0.003616333
0.557,0.022425652,-0.013088226,-0.018092394,0.557,-0.007232666,0.009338379,-0.003616333
0.566,0.0010757446,-0.02133882,0.0151844025,0.567,-0.006164551,0.012527466,-0.003616333
0.577,-0.038698196,-0.005622685,0.024150372,0.576,-0.0050964355,0.014663696,-4.272461E-4
0.59,-0.0318861,4.917979E-4,0.05180013,0.59,-0.0040283203,0.014663696,6.4086914E-4
0.596,-0.03586769,-0.0052996874,0.014728308,0.595,-0.0019073486,0.009338379,6.4086914E-4
0.606,-0.011613846,0.003000915,0.0127260685,0.605,-8.392334E-4,0.006134033,-4.272461E-4
0.615,0.025082588,-0.010064125,0.041849494,0.616,0.0012969971,8.087158E-4,-4.272461E-4
0.626,0.047058105,-0.024323463,0.046730876,0.625,0.0023498535,0.0029449463,-0.0025634766
0.636,0.01925087,-0.04058206,0.06095457,0.635,0.0023498535,0.0029449463,-0.0014953613
0.646,-0.0010738373,-0.042327583,0.04925728,0.645,0.0012969971,8.087158E-4,-4.272461E-4
0.656,-0.010402679,-0.008579433,0.037565827,0.655,-8.392334E-4,0.0029449463,6.4086914E-4
0.666,-0.036025047,0.009260893,0.04820192,0.665,0.0012969971,0.0050811768,6.4086914E-4
