0.004,-0.020456314,-0.16991985,-0.10455525,0.005,-0.07971192,0.040333547,-2.9952917E-4
0.013,-0.036824226,0.01624395,-0.04686916,0.014,-0.07012693,0.036073547,-0.00988453
0.023,-0.036424637,0.19559206,-0.009418845,0.024,-0.060541924,0.029683545,-0.01520953
0.034,-0.036005974,0.30185765,0.010255992,0.035,-0.054151922,0.024358548,-0.01627453
0.044,-0.059122086,0.3099147,0.036135554,0.045,-0.04776192,0.02116355,-0.01733953
0.055,-0.06534767,0.22846754,0.018858492,0.056,-0.044566922,0.016903546,-0.01946953
0.065,-0.111494064,0.10149743,0.022644758,0.066,-0.040306922,0.009448548,-0.01946953
0.074,-0.12856197,-0.042187005,-0.056828976,0.073,-0.03285192,-0.0012014525,-0.01733953
0.085,-0.09110546,-0.14124298,-0.18315136,0.086,-0.026461922,-0.013981452,-0.018404528
0.095,-0.08953762,-0.18668193,-0.27095395,0.096,-0.01794192,-0.019306453,-0.022664528
0.106,-0.04321766,-0.15551072,-0.34134847,0.105,-0.01581192,-0.019306453,-0.02692453
0.115,0.004678726,-0.09851904,-0.34461212,0.114,-0.01155192,-0.016111452,-0.03118453
0.128,0.105929375,-0.049101427,-0.26270908,0.127,-0.006226921,-0.013981452,-0.03331453
0.137,0.16071987,0.0068080276,-0.24557298,0.136,0.0012280787,-0.009721452,-0.02798953
0.149,0.183959,0.049513012,-0.21888739,0.147,0.017203078,-1.3645273E-4,-0.01733953
0.157,0.19028473,0.050503805,-0.21999496,0.156,0.034243077,0.010513548,-0.0066895294
0.166,0.15170574,0.026970387,-0.21770418,0.167,0.04915308,0.014773547,0.0050254706
0.176,0.10905552,-0.027864262,-0.25038946,0.177,0.057673078,0.017968547,0.00822047
0.187,0.08594608,-0.023156732,-0.2563237,0.186,0.06086808,0.023293547,0.0060904697
0.197,0.018427849,-0.0018053651,-0.17683774,0.197,0.061933078,0.023293547,7.654708E-4
0.207,-0.040909767,-0.0014736354,-0.10338473,0.208,0.06406308,0.014773547,-0.00775453
0.218,-0.085087776,-0.033266872,-0.07440448,0.218,0.067258075,9.2854723E-4,-0.01733953
0.229,-0.064863205,-0.042360947,-0.06377405,0.228,0.067258075,-0.013981452,-0.02692453
0.237,-0.004858017,-0.0056068897,-0.10897285,0.236,0.067258075,-0.022501454,-0.03757453
0.249,0.11777973,0.07870933,-0.20844698,0.247,0.06512808,-0.019306453,-0.04502953
0.259,0.24304962,0.20238325,-0.30123055,0.258,0.05447808,-0.0022664526,-0.04715953
0.268,0.34020996,0.36890262,-0.4284532,0.267,0.035308078,0.02542355,-0.04715953
0.278,0.36726665,0.5019028,-0.52487016,0.279,0.008683079,0.054178547,-0.040769532
0.289,0.33716583,0.6248158,-0.42834938,0.288,-0.012616921,0.07973855,-0.03224953
0.299,0.26500988,0.6575436,-0.24372494,0.3,-0.027526923,0.091453545,-0.030119529
0.31,0.16570568,0.65172845,-0.07512158,0.311,-0.04350192,0.07973855,-0.034379527
0.321,0.09638882,0.6392569,0.011817157,0.32,-0.059476923,0.055243548,-0.04609453
0.331,0.10139656,0.60212076,0.010099888,0.33,-0.075451925,0.032878548,-0.06419953
0.339,0.16062355,0.5814102,-0.11861938,0.341,-0.08929692,0.026488546,-0.08549953
0.35,0.2424326,0.62427807,-0.18220896,0.349,-0.09568693,0.037138548,-0.11318953
0.359,0.3227644,0.71148294,-0.224846,0.36,-0.09568693,0.06269854,-0.13981453
0.371,0.31908512,0.81397974,-0.2030139,0.37,-0.09568693,0.08719355,-0.16111453
0.38,0.24693584,0.9640137,-0.19795227,0.381,-0.101011924,0.101038545,-0.17495953
