0.004,1.3767099,-0.51444227,-1.4518375,0.003,-1.8984375,-0.9466553,-0.14648438
0.013,-0.008881569,-1.1507509,-1.0361931,0.013,-2.09552,-0.55996704,-0.08470154
0.023,-1.1489334,-1.3841245,0.18942022,0.022,-2.271286,0.011016846,0.06123352
0.033,-1.9525576,-1.2571028,1.7887182,0.033,-2.3181458,0.5191498,0.20185852
0.043,-2.485734,-0.9942584,2.7101033,0.043,-2.1860657,0.7588196,0.29026794
0.053,-2.9697695,-0.82325375,2.6421695,0.053,-1.9644775,0.72154236,0.3350067
0.063,-3.1865425,-0.7562264,2.079181,0.063,-1.746109,0.52020264,0.3584442
0.075,-3.0298948,-0.7625952,1.6178186,0.075,-1.5671387,0.2315216,0.3818817
0.083,-2.6162453,-0.7237278,1.234837,0.082,-1.4116058,-0.12640381,0.4085083
0.092,-1.92593,-0.6917504,0.88181686,0.093,-1.2635345,-0.48114014,0.42448425
0.102,-1.016038,-0.5752444,0.6047952,0.102,-1.1186676,-0.75704956,0.42662048
0.112,-0.12127495,-0.40954185,0.1497457,0.112,-0.9961548,-0.9200287,0.41915894
0.122,0.7537775,-0.25002873,-0.1933868,0.122,-0.92585754,-0.9498596,0.41064453
0.132,1.4055614,-0.17622375,-0.30295086,0.132,-0.90242004,-0.8699646,0.40638733
0.142,1.7627764,-0.18044686,-0.21237278,0.142,-0.9088135,-0.71443176,0.41278076
0.151,1.7852497,-0.27947092,0.037306786,0.152,-0.9418335,-0.5258789,0.436203
0.162,1.6514826,-0.29535526,0.41972303,0.161,-0.9887085,-0.33839417,0.47135925
0.172,1.5359278,-0.25846136,0.9532013,0.171,-1.0323792,-0.18392944,0.5011902
0.181,1.4339161,-0.17205387,1.5102355,0.182,-1.0366364,-0.068878174,0.50865173
0.192,1.3516674,-0.22951949,1.9446628,0.191,-0.9791107,0.0067443848,0.48521423
0.201,1.1593227,-0.4005717,2.1550715,0.201,-0.88217163,0.038711548,0.43833923
0.211,0.79830647,-0.62343997,2.2174287,0.21,-0.7735138,0.044036865,0.3808136
0.221,0.36764336,-0.78106695,2.103369,0.221,-0.6733856,0.024856567,0.3264923
0.23,-0.041789055,-0.8200677,1.9065936,0.231,-0.5988159,0.0014190674,0.29026794
0.241,-0.32966137,-0.5572051,1.7532523,0.24,-0.55300903,-0.030532837,0.27215576
0.251,-0.4684639,-0.16378248,1.6623757,0.25,-0.5327759,-0.07740784,0.2646942
0.261,-0.5050335,0.26898324,1.7129283,0.26,-0.51145935,-0.12747192,0.2551117
0.271,-0.4002247,0.55168074,1.8984156,0.27,-0.49441528,-0.1764679,0.24127197
0.281,-0.25850487,0.7361346,1.978833,0.28,-0.4688568,-0.2158966,0.22528076
0.292,-0.13780785,0.7190328,2.087785,0.291,-0.44755554,-0.23931885,0.21463013
0.3,0.067923546,0.5735205,2.3046052,0.3,-0.4209137,-0.25636292,0.21250916
0.31,0.2743225,0.4376666,2.419728,0.309,-0.3847046,-0.25743103,0.2242279
0.319,0.46701336,0.33796328,2.5241444,0.32,-0.33143616,-0.2190857,0.24552917
0.33,0.5864887,0.27280813,2.6471012,0.329,-0.2632599,-0.14772034,0.2700348
0.34,0.7341757,0.43188053,2.3757265,0.339,-0.1940155,-0.06782532,0.29345703
0.349,0.9279041,0.62845975,2.7423682,0.349,-0.123703,0.015274048,0.30517578
0.359,0.8937311,0.67379487,2.5594976,0.359,-0.032089233,0.077056885,0.2987976
0.369,0.8508444,0.6606752,2.744614,0.368,0.048858643,0.13458252,0.2987976
0.379,0.7627449,0.6184312,2.72547,0.379,0.13728333,0.17292786,0.31584167
0.388,0.6897793,0.61039215,2.4585497,0.389,0.213974,0.23365784,0.3499298
0.403,0.74449444,0.9148169,1.7289987,0.402,0.26937866,0.32206726,0.40318298
0.409,0.9644127,1.7660751,0.23021793,0.408,0.26937866,0.4264679,0.4585724
0.418,1.5740347,3.0570955,-1.6298528,0.418,0.19480896,0.5276642,0.49372864
0.428,2.9664125,4.10376,-3.1093223,0.428,0.02330017,0.55856323,0.47135925
0.438,4.3675594,3.9937758,-3.6474674,0.438,-0.1897583,0.44670105,0.34033203
0.448,3.964491,2.293036,-3.147853,0.448,-0.34527588,0.22087097,0.109176636
0.457,2.0765114,0.24456647,-3.0823925,0.458,-0.4166565,0.08984375,-0.076187134
0.468,0.29150677,-1.5565155,-3.3998,0.467,-0.56259155,0.22193909,-0.14648438
0.477,-1.4456635,-3.0721767,-2.71944,0.478,-0.8182678,0.47653198,-0.13583374
0.488,-2.9005156,-4.206289,-1.6526806,0.487,-0.9748535,0.7598877,-0.059143066
0.497,-3.9306707,-4.98562,-0.7421596,0.497,-0.9418335,0.9697418,0.043121338
0.512,-4.496166,-5.179451,-0.4235661,0.512,-0.7660675,0.98999023,0.15605164
0.517,-3.96762,-5.3044114,-0.8980584,0.517,-0.5508728,0.7982483,0.2700348
0.527,-3.010971,-5.126272,-1.0816524,0.527,-0.37298584,0.41474915,0.3296814
0.537,-2.078721,-4.011861,-0.9947753,0.536,-0.20680237,-0.08699036,0.36802673
0.546,-0.67058563,-2.9492383,-0.92263126,0.547,-0.08961487,-0.575943,0.41383362
0.557,1.0596533,-2.0321307,-0.36242056,0.556,-0.017181396,-0.939209,0.4276886
0.566,2.7045383,-1.271707,0.2612779,0.567,0.07762146,-1.1341553,0.3999939
0.576,3.8683043,-0.72862345,0.44741178,0.577,0.19587708,-1.1448059,0.33926392
0.586,4.3387623,-0.54672515,0.3429339,0.586,0.27682495,-0.9541168,0.26364136
0.595,4.1368103,-0.6081716,0.26215482,0.596,0.2992096,-0.5695648,0.2007904
0.606,3.2421608,-0.66565907,0.15285444,0.606,0.260849,-0.06994629,0.17628479
0.623,2.0376883,-0.72508955,0.202559,0.623,0.15965271,0.41793823,0.20930481
0.625,1.008318,-0.8002761,0.23628378,0.626,0.045669556,0.77053833,0.27322388
0.635,-0.068265915,-0.742069,0.14070177,0.636,-0.03529358,0.96762085,0.3264923
0.645,-1.1931753,-0.63554597,-0.08651471,0.645,-0.097076416,1.0400543,0.35951233
0.655,-2.1270638,-0.58904195,-0.06430936,0.656,-0.16099548,1.0091705,0.3850708
0.665,-2.7691507,-0.59859663,0.008633137,0.666,-0.1940155,0.8813324,0.39253235
0.675,-3.178053,-0.6128516,-0.04082799,0.675,-0.1982727,0.6586914,0.36909485
0.685,-3.2717314,-0.7213871,0.28704047,0.685,-0.19720459,0.34657288,0.33181763
0.694,-2.980301,-0.7931709,0.21063948,0.695,-0.14607239,0.0067443848,0.26576233
0.704,-2.5540543,-0.80974656,-0.0024354458,0.705,-0.0917511,-0.23931885,0.18267822
0.715,-1.8899641,-0.81080425,0.2084682,0.714,-0.071502686,-0.40550232,0.10597229
0.733,-1.1214123,-0.74561864,0.27765512,0.732,-0.045944214,-0.49925232,0.03353882
0.735,-0.38776302,-0.6316578,0.29547167,0.734,-0.036361694,-0.5152283,-0.029312134
0.745,0.27025032,-0.4883858,0.36236238,0.744,-0.048080444,-0.46728516,-0.07725525
0.755,0.6365614,-0.375811,0.25216246,0.754,-0.0725708,-0.3682251,-0.11239624
0.763,0.7559004,-0.2711991,-0.08164263,0.764,-0.1194458,-0.21694946,-0.13050842
0.774,0.72578526,-0.16019207,-0.37589717,0.774,-0.19187927,-0.026275635,-0.14115906
0.783,0.48538113,-0.081276245,-0.48023534,0.784,-0.27923584,0.12712097,-0.16352844
0.793,0.041898727,-0.037410557,-0.51787186,0.794,-0.35487366,0.20489502,-0.19656372
0.803,-0.3974676,0.04409647,-0.45776248,0.804,-0.4134674,0.23045349,-0.23490906
0.813,-0.9271908,0.0016738605,-0.15884328,0.813,-0.46565247,0.21554565,-0.26686096
0.823,-1.5958834,-0.093446076,0.31543088,0.823,-0.5157318,0.19636536,-0.29562378
0.84,-2.348878,-0.14461079,0.82103634,0.84,-0.5508728,0.20275879,-0.3158722
0.843,-3.1783152,-0.17066315,1.4657817,0.843,-0.5732422,0.24217224,-0.32652283
0.853,-4.044856,-0.24056834,2.1059391,0.853,-0.58283997,0.29330444,-0.33398438
0.862,-4.8494463,-0.41575718,2.6749716,0.863,-0.58177185,0.35401917,-0.34036255
0.873,-5.4244375,-0.7658599,3.0640044,0.872,-0.568985,0.44458008,-0.34568787
0.882,-5.803013,-1.1782615,3.3438816,0.883,-0.55407715,0.5574951,-0.34996033
0.892,-5.7929935,-1.586552,3.3562815,0.893,-0.5434265,0.6597595,-0.33824158
0.902,-5.351467,-1.6975802,3.2737994,0.902,-0.5444946,0.72154236,-0.3158722
0.912,-4.5978613,-1.4210017,3.3329413,0.912,-0.5423584,0.7385864,-0.30415344
0.922,-3.787609,-0.9923744,3.2772028,0.922,-0.49868774,0.71728516,-0.31906128
0.931,-2.7844086,-0.5737572,2.8661458,0.932,-0.4134674,0.6768036,-0.35528564
0.941,-1.492424,-0.14857823,2.5278513,0.942,-0.3197174,0.5937042,-0.40641785
0.955,-0.10957527,0.1726917,2.201201,0.955,-0.23556519,0.45202637,-0.48631287
0.962,0.8509197,0.11056048,1.548859,0.961,-0.19720459,0.27519226,-0.569397
0.972,1.4556084,-0.49535877,0.7092807,0.971,-0.23875427,0.16441345,-0.60775757
0.981,1.413805,-1.7467229,-0.09156358,0.981,-0.33569336,0.25602722,-0.56407166
0.992,0.8694124,-2.9188788,-1.0959215,0.991,-0.46992493,0.523407,-0.426651
1.002,-0.030525208,-3.2934132,-1.9684165,1.001,-0.602005,0.8600311,-0.24769592
1.011,-1.1675501,-3.033342,-2.5824842,1.011,-0.6584778,1.1210175,-0.07937622
1.02,-2.1686144,-2.7017884,-3.1540198,1.021,-0.61479187,1.2680206,0.08148193
1.031,-2.7132006,-2.0872695,-3.7158701,1.03,-0.50401306,1.2616272,0.24978638
1.041,-2.7156296,-0.9761467,-3.9166756,1.04,-0.37191772,1.065628,0.401062
1.051,-2.2507343,0.30623883,-3.0550332,1.05,-0.17271423,0.6565552,0.5203705
1.062,-0.98599434,1.0172614,-1.8522632,1.062,0.16923523,0.013137817,0.6130371
1.071,0.5375242,1.0949223,-1.9793919,1.07,0.55059814,-0.7442627,0.6226349
1.08,2.2038307,1.1883912,-2.9526863,1.08,0.71891785,-1.3461304,0.5331421
1.09,4.4794044,1.636145,-3.7886276,1.09,0.6390228,-1.6518707,0.4085083
1.1,8.10973,2.1358547,-3.2810245,1.1,0.45898438,-1.7711792,0.321167
1.11,11.217551,3.1947865,-1.0313385,1.109,0.31304932,-2.0641174,0.31477356
1.12,15.422719,4.790531,1.5635661,1.119,0.35992432,-2.7160645,0.5619049
1.129,21.649458,4.001807,-3.1273973,1.13,0.5538025,-3.1155396,0.9763031
1.139,22.655804,2.4214785,-6.0339212,1.139,0.54634094,-1.6678467,1.0210419
